"resource","app","nodes","cores","task_id","metric_type","metric","value","units"
"UBHPC_32core","hpcc",1,32,3850240,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"UBHPC_32core","hpcc",1,32,3850240,"parameter","Input:MPI Ranks",32,NA
"UBHPC_32core","hpcc",1,32,3850240,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"UBHPC_32core","hpcc",1,32,3850240,"parameter","Input:OpenMP Threads",0,NA
"UBHPC_32core","hpcc",1,32,3850240,"parameter","Input:PTRANS Problem Size",10000,NA
"UBHPC_32core","hpcc",1,32,3850240,"parameter","Input:STREAM Array Size",4166666,"MWord"
"UBHPC_32core","hpcc",1,32,3850240,"parameter","RunEnv:CPU Speed",2094.36,"MHz"
"UBHPC_32core","hpcc",1,32,3850240,"parameter","job_id",10452940,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","App kernel executable exists",1,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","App kernel input exists",1,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",48770.200000000004,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Average STREAM 'Add' Memory Bandwidth",4669.77792,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Average STREAM 'Copy' Memory Bandwidth",5361.01888,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Average STREAM 'Scale' Memory Bandwidth",4271.53408,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Average STREAM 'Triad' Memory Bandwidth",4773.20192,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",51613.3,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","High Performance LINPACK Floating-Point Performance",1021630,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","High Performance LINPACK Run Time",5.22102,"Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","MPI Random Access",12.1345,"MUpdate per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Network scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Network scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Parallel Matrix Transpose (PTRANS)",14016.8192,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Task working directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Task working directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Wall Clock Time",142,"Second"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","local scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","local scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Power(Max)",320,"W"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Power(Mean)",281.1579,"W"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Power(Mean Second Half)",320,"W"
"UBHPC_32core","hpcc",1,32,3850240,"statistic","Energy",42736,"J"
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:DGEMM Problem Size",2040,NA
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:High Performance LINPACK Grid Cols",8,NA
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:MPI Ranks",32,NA
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:OpenMP Threads",0,NA
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:PTRANS Problem Size",10000,NA
"UBHPC_32core","hpcc",1,32,3850151,"parameter","Input:STREAM Array Size",4166666,"MWord"
"UBHPC_32core","hpcc",1,32,3850151,"parameter","RunEnv:CPU Speed",2100,"MHz"
"UBHPC_32core","hpcc",1,32,3850151,"parameter","job_id",10438689,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","App kernel executable exists",1,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","App kernel input exists",1,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",45778.7,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Average STREAM 'Add' Memory Bandwidth",4645.77536,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Average STREAM 'Copy' Memory Bandwidth",5396.96128,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Average STREAM 'Scale' Memory Bandwidth",4259.75808,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Average STREAM 'Triad' Memory Bandwidth",4818.36032,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",40951.2,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","High Performance LINPACK Floating-Point Performance",988108,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","High Performance LINPACK Run Time",5.39813,"Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","MPI Random Access",13.5067,"MUpdate per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Network scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Network scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Parallel Matrix Transpose (PTRANS)",13702.656,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Task working directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Task working directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Wall Clock Time",142,"Second"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","local scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","local scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Power(Max)",412,"W"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Power(Mean)",321.7662,"W"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Power(Mean Second Half)",412,"W"
"UBHPC_32core","hpcc",1,32,3850151,"statistic","Energy",49552,"J"
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:DGEMM Problem Size",2040,NA
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:High Performance LINPACK Grid Cols",8,NA
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:MPI Ranks",32,NA
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:OpenMP Threads",0,NA
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:PTRANS Problem Size",10000,NA
"UBHPC_32core","hpcc",1,32,3850060,"parameter","Input:STREAM Array Size",4166666,"MWord"
"UBHPC_32core","hpcc",1,32,3850060,"parameter","RunEnv:CPU Speed",2011.56,"MHz"
"UBHPC_32core","hpcc",1,32,3850060,"parameter","job_id",10418328,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","App kernel executable exists",1,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","App kernel input exists",1,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",47837.299999999996,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Average STREAM 'Add' Memory Bandwidth",4666.43968,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Average STREAM 'Copy' Memory Bandwidth",5354.52672,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Average STREAM 'Scale' Memory Bandwidth",4259.25632,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Average STREAM 'Triad' Memory Bandwidth",4752.71168,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",51307.7,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","High Performance LINPACK Floating-Point Performance",1012790.0000000001,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","High Performance LINPACK Run Time",5.26656,"Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","MPI Random Access",12.362400000000001,"MUpdate per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Network scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Network scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Parallel Matrix Transpose (PTRANS)",14460.416,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Task working directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Task working directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Wall Clock Time",142,"Second"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","local scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","local scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Power(Max)",337,"W"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Power(Mean)",288.3684,"W"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Power(Mean Second Half)",337,"W"
"UBHPC_32core","hpcc",1,32,3850060,"statistic","Energy",43832,"J"
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:DGEMM Problem Size",2040,NA
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:High Performance LINPACK Grid Cols",8,NA
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:MPI Ranks",32,NA
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:OpenMP Threads",0,NA
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:PTRANS Problem Size",10000,NA
"UBHPC_32core","hpcc",1,32,3849971,"parameter","Input:STREAM Array Size",4166666,"MWord"
"UBHPC_32core","hpcc",1,32,3849971,"parameter","RunEnv:CPU Speed",2041.424,"MHz"
"UBHPC_32core","hpcc",1,32,3849971,"parameter","job_id",10396555,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","App kernel executable exists",1,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","App kernel input exists",1,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",49264.299999999996,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Average STREAM 'Add' Memory Bandwidth",4676.9664,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Average STREAM 'Copy' Memory Bandwidth",5388.17536,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Average STREAM 'Scale' Memory Bandwidth",4255.35488,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Average STREAM 'Triad' Memory Bandwidth",4748.57472,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",51123.3,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","High Performance LINPACK Floating-Point Performance",1015600.0000000001,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","High Performance LINPACK Run Time",5.25199,"Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","MPI Random Access",12.5412,"MUpdate per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Network scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Network scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Parallel Matrix Transpose (PTRANS)",14256.3328,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Task working directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Task working directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Wall Clock Time",142,"Second"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","local scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","local scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Power(Max)",310,"W"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Power(Mean)",236.8101,"W"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Power(Mean Second Half)",310,"W"
"UBHPC_32core","hpcc",1,32,3849971,"statistic","Energy",37416,"J"
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:DGEMM Problem Size",2040,NA
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:High Performance LINPACK Grid Cols",8,NA
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:MPI Ranks",32,NA
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:OpenMP Threads",0,NA
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:PTRANS Problem Size",10000,NA
"UBHPC_32core","hpcc",1,32,3849880,"parameter","Input:STREAM Array Size",4166666,"MWord"
"UBHPC_32core","hpcc",1,32,3849880,"parameter","RunEnv:CPU Speed",2040.655,"MHz"
"UBHPC_32core","hpcc",1,32,3849880,"parameter","job_id",10378803,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","App kernel executable exists",1,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","App kernel input exists",1,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",50074.2,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Average STREAM 'Add' Memory Bandwidth",4669.77792,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Average STREAM 'Copy' Memory Bandwidth",5360.31232,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Average STREAM 'Scale' Memory Bandwidth",4288.47104,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Average STREAM 'Triad' Memory Bandwidth",4784.36352,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",51294,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","High Performance LINPACK Floating-Point Performance",1021269.9999999999,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","High Performance LINPACK Run Time",5.22286,"Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","MPI Random Access",12.543500000000002,"MUpdate per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Network scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Network scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Parallel Matrix Transpose (PTRANS)",13960.192,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Task working directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Task working directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Wall Clock Time",141,"Second"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","local scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","local scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Power(Max)",315,"W"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Power(Mean)",244.5065,"W"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Power(Mean Second Half)",315,"W"
"UBHPC_32core","hpcc",1,32,3849880,"statistic","Energy",37654,"J"
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:DGEMM Problem Size",2040,NA
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:High Performance LINPACK Grid Cols",8,NA
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:High Performance LINPACK Grid Rows",4,NA
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:High Performance LINPACK Problem Size",20000,NA
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:MPI Ranks",32,NA
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:MPIRandom Problem Size",256,"MWord"
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:OpenMP Threads",0,NA
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:PTRANS Problem Size",10000,NA
"UBHPC_32core","hpcc",1,32,3849791,"parameter","Input:STREAM Array Size",4166666,"MWord"
"UBHPC_32core","hpcc",1,32,3849791,"parameter","RunEnv:CPU Speed",2399.926,"MHz"
"UBHPC_32core","hpcc",1,32,3849791,"parameter","job_id",10360634,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","App kernel executable exists",1,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","App kernel input exists",1,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Average Double-Precision General Matrix Multiplication (DGEMM) Floating-Point Performance",46733.1,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Average STREAM 'Add' Memory Bandwidth",4708.7104,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Average STREAM 'Copy' Memory Bandwidth",5400.64768,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Average STREAM 'Scale' Memory Bandwidth",4254.40256,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Average STREAM 'Triad' Memory Bandwidth",4923.71968,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Fast Fourier Transform (FFTW) Floating-Point Performance",46597.6,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","High Performance LINPACK Floating-Point Performance",1005609.9999999999,"MFLOP per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","High Performance LINPACK Run Time",5.30415,"Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","MPI Random Access",12.5078,"MUpdate per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Network scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Network scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Parallel Matrix Transpose (PTRANS)",14331.1872,"MByte per Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Task working directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Task working directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Wall Clock Time",142,"Second"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","local scratch directory accessible",1,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","local scratch directory exists",1,NA
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Power(Max)",337,"W"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Power(Mean)",288,"W"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Power(Mean Second Half)",337,"W"
"UBHPC_32core","hpcc",1,32,3849791,"statistic","Energy",43776,"J"
"UBHPC_32core","hpcc",1,32,3849701,"parameter","Input:DGEMM Problem Size",2040,NA
